sample_ID	Accession	Name	subspecies	City	Date	delivery_date	read_count	reads_per_million
ww037557	JN683626.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-19	2026-03-05	14	1.1912798992109133
ww037557	JN683629.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-19	2026-03-05	2	0.17018284274441617
ww037557	JN683630.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-19	2026-03-05	1	0.08509142137220808
ww037558	KC986397.2	Influenza A virus H3N8	t__Influenza A H3N8	Lincoln	2026-02-20	2026-03-05	5	0.258619637340786
ww037558	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-20	2026-03-05	56	2.896539938216803
ww037558	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-20	2026-03-05	75	3.8792945601117896
ww037558	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-20	2026-03-05	45	2.327576736067074
ww037558	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-20	2026-03-05	24	1.2413742592357726
ww037558	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-20	2026-03-05	20	1.034478549363144
ww037558	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-20	2026-03-05	26	1.3448221141720873
ww037558	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-20	2026-03-05	25	1.29309818670393
ww037558	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-20	2026-03-05	20	1.034478549363144
ww037559	CY115906.1	Influenza A virus (A/swine/England/001195/2007(H1N1))	t__H1N1	Jupiter	2026-02-20	2026-03-05	2	0.11684903490292357
ww037559	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-20	2026-03-05	11	0.6426696919660797
ww037559	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-20	2026-03-05	19	1.1100658315777738
ww037559	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-20	2026-03-05	24	1.4021884188350828
ww037559	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-20	2026-03-05	16	0.9347922792233886
ww037559	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-20	2026-03-05	6	0.3505471047087707
ww037559	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-20	2026-03-05	13	0.7595187268690032
ww037560	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-22	2026-03-05	6	0.4739959501786017
ww037560	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-22	2026-03-05	7	0.5529952752083686
ww037560	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-22	2026-03-05	6	0.4739959501786017
ww037560	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-22	2026-03-05	4	0.31599730011906774
ww037560	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-22	2026-03-05	1	0.07899932502976693
ww037560	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-22	2026-03-05	2	0.15799865005953387
ww037565	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-02-22	2026-03-05	6	1.0288411613284671
ww037565	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-02-22	2026-03-05	6	1.0288411613284671
ww037565	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	San Francisco	2026-02-22	2026-03-05	13	2.2291558495450126
ww037569	MF098917.1	Influenza A virus (A/swine/Mallarauco/VN1401-988/2015(H1N2))	t__H1N2	Rochester	2026-02-23	2026-03-05	3	0.33735915255380877
ww037569	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Rochester	2026-02-23	2026-03-05	46	5.172840339158402
ww037569	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Rochester	2026-02-23	2026-03-05	13	1.4618896610665049
ww037570	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Rochester	2026-02-20	2026-03-05	1	0.12419731276758311
ww037570	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Rochester	2026-02-20	2026-03-05	11	1.3661704404434143
ww037571	KC508593.1	Influenza A virus H1N2	t__Influenza A H1N2	Lincoln	2026-02-23	2026-03-05	2	0.07897845475652088
ww037571	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-23	2026-03-05	3	0.11846768213478132
ww037571	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-23	2026-03-05	18	0.7108060928086879
ww037571	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-23	2026-03-05	4	0.15795690951304175
ww037571	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-23	2026-03-05	11	0.4343815011608648
ww037571	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-23	2026-03-05	10	0.3948922737826044
ww037571	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-23	2026-03-05	10	0.3948922737826044
ww037571	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-23	2026-03-05	26	1.0267199118347714
ww037571	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-23	2026-03-05	14	0.552849183295646
ww037572	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2026-02-20	2026-03-05	4	0.2830245818170291
ww037573	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-20	2026-03-05	13	1.1553364010773424
ww037573	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-20	2026-03-05	10	0.8887203085210326
ww037573	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-20	2026-03-05	4	0.355488123408413
ww037573	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-20	2026-03-05	1	0.08887203085210325
ww037573	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-20	2026-03-05	2	0.1777440617042065
ww037573	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-20	2026-03-05	3	0.26661609255630975
ww037574	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-23	2026-03-05	11	1.1282257255568358
ww037574	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-23	2026-03-05	4	0.41026390020248577
ww037574	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-23	2026-03-05	18	1.8461875509111858
ww037574	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-23	2026-03-05	4	0.41026390020248577
ww037574	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-23	2026-03-05	1	0.10256597505062144
ww037574	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-23	2026-03-05	4	0.41026390020248577
ww037574	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-23	2026-03-05	13	1.3333576756580787
ww037574	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-23	2026-03-05	12	1.2307917006074571
ww037574	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-23	2026-03-05	5	0.5128298752531072
ww037574	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-23	2026-03-05	10	1.0256597505062144
ww037574	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-23	2026-03-05	6	0.6153958503037286
ww037574	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-23	2026-03-05	4	0.41026390020248577
ww037577	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-24	2026-03-05	17	1.927619913266175
ww037577	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-24	2026-03-05	26	2.9481245732306207
ww037577	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-24	2026-03-05	14	1.5874516932780265
ww037577	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-24	2026-03-05	2	0.22677881332543237
ww037577	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-24	2026-03-05	6	0.6803364399762971
ww037577	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-24	2026-03-05	8	0.9071152533017295
ww037577	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-24	2026-03-05	15	1.7008410999407428
ww037578	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-23	2026-03-05	10	1.0395187610266952
ww037578	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-23	2026-03-05	3	0.31185562830800856
ww037578	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-23	2026-03-05	3	0.31185562830800856
ww037579	CY136988.1	Influenza A virus (A/shorebird/Delaware Bay/180/1999(H10N7))	t__H10N7	Atlanta	2026-02-22	2026-03-05	2	0.22556784449172348
ww037579	JN683637.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-22	2026-03-05	1	0.11278392224586174
ww037579	JN683638.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-22	2026-03-05	4	0.45113568898344697
ww037579	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-22	2026-03-05	5	0.5639196112293087
ww037579	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-22	2026-03-05	10	1.1278392224586173
ww037579	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-22	2026-03-05	5	0.5639196112293087
ww037579	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-22	2026-03-05	7	0.7894874557210321
ww037580	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-02-24	2026-03-05	24	6.66873026819966
ww037581	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-25	2026-03-05	5	0.2516347197936676
ww037581	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-25	2026-03-05	14	0.7045772154222693
ww037581	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-25	2026-03-05	6	0.3019616637524011
ww037581	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-25	2026-03-05	3	0.15098083187620054
ww037581	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-25	2026-03-05	14	0.7045772154222693
ww037581	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-25	2026-03-05	15	0.7549041593810027
ww037581	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-25	2026-03-05	2	0.10065388791746703
ww037581	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-25	2026-03-05	16	0.8052311033397362
ww037581	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-25	2026-03-05	27	1.358827486885805
ww037581	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-25	2026-03-05	8	0.4026155516698681
ww037581	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-25	2026-03-05	5	0.2516347197936676
ww037581	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-25	2026-03-05	2	0.10065388791746703
ww037581	NC_026432.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-25	2026-03-05	9	0.45294249562860167
ww037581	CY240894.1	Influenza A virus (A/environment/New Jersey/UGAI16-0883/2016(H10N2))	t__H10N2	Jupiter	2026-02-25	2026-03-05	4	0.20130777583493406
ww037582	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-25	2026-03-05	10	0.8611187655001378
ww037582	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-25	2026-03-05	2	0.17222375310002755
ww037582	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-25	2026-03-05	5	0.4305593827500689
ww037582	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-25	2026-03-05	1	0.08611187655001377
ww037583	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-25	2026-03-05	27	1.055139396419623
ww037583	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-25	2026-03-05	4	0.1563169476177219
ww037583	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-25	2026-03-05	4	0.1563169476177219
ww037583	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-25	2026-03-05	11	0.4298716059487352
ww037583	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-25	2026-03-05	19	0.742505501184179
ww037583	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-25	2026-03-05	2	0.07815847380886096
ww037583	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-25	2026-03-05	14	0.5471093166620267
ww037583	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-25	2026-03-05	4	0.1563169476177219
ww037584	MG572186.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2026-02-25	2026-03-05	8	0.8519625596533534
ww037584	MG572189.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2026-02-25	2026-03-05	24	2.5558876789600604
ww037584	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-25	2026-03-05	44	4.685794078093444
ww037584	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-25	2026-03-05	44	4.685794078093444
ww037584	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-25	2026-03-05	24	2.5558876789600604
ww037584	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-25	2026-03-05	20	2.1299063991333838
ww037584	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-25	2026-03-05	18	1.9169157592200454
ww037584	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-25	2026-03-05	25	2.6623829989167294
ww037586	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-25	2026-03-05	32	3.433760085328938
ww037586	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-25	2026-03-05	37	3.970285098661585
ww037586	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-25	2026-03-05	98	10.515890261319873
ww037586	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-25	2026-03-05	25	2.682625066663233
ww037586	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-25	2026-03-05	39	4.184895103994643
ww037586	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-25	2026-03-05	63	6.760215167991347
ww037586	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-25	2026-03-05	49	5.2579451306599365
ww037586	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-25	2026-03-05	18	1.9314900479975279
ww037587	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-25	2026-03-05	2	0.16667686173470944
ww037587	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-25	2026-03-05	8	0.6667074469388378
ww037587	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-25	2026-03-05	17	1.4167533247450304
ww037588	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-26	2026-03-05	97	7.012233383320195
ww037588	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-26	2026-03-05	71	5.132665672327154
ww037588	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-26	2026-03-05	61	4.409755014252906
ww037588	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-26	2026-03-05	26	1.8795677109930422
ww037588	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-26	2026-03-05	49	3.5422622245638102
ww037588	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-26	2026-03-05	46	3.325389027141536
ww037588	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-26	2026-03-05	66	4.77121034329003
ww037588	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-26	2026-03-05	30	2.168731974222741
ww037589	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-23	2026-03-05	48	4.883475194896444
ww037589	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-23	2026-03-05	46	4.679997061775758
ww037589	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-23	2026-03-05	24	2.441737597448222
ww037589	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-23	2026-03-05	25	2.5434766640085638
ww037589	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-23	2026-03-05	12	1.220868798724111
ww037589	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-23	2026-03-05	4	0.4069562662413702
ww037589	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-23	2026-03-05	4	0.4069562662413702
ww037589	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-23	2026-03-05	13	1.3226078652844533
ww037243	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2026-02-16	2026-02-27	3	0.892250094132385
ww037245	JN683626.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2026-02-13	2026-02-27	2	0.19699030334930792
ww037245	JN683630.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2026-02-13	2026-02-27	2	0.19699030334930792
ww037245	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2026-02-13	2026-02-27	6	0.5909709100479238
ww037246	JN683631.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	2	0.09780860792040413
ww037246	JN683632.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	3	0.1467129118806062
ww037246	JN683633.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	5	0.24452151980101033
ww037246	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	10	0.48904303960202067
ww037246	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	7	0.34233012772141447
ww037246	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	3	0.1467129118806062
ww037246	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	9	0.4401387356418186
ww037246	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	9	0.4401387356418186
ww037246	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	21	1.0269903831642435
ww037246	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-16	2026-02-27	2	0.09780860792040413
ww037247	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-13	2026-02-27	19	1.009951638200028
ww037247	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-13	2026-02-27	22	1.1694176863368746
ww037247	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-13	2026-02-27	19	1.009951638200028
ww037247	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-13	2026-02-27	4	0.2126213975157954
ww037247	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-13	2026-02-27	12	0.6378641925473861
ww037247	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-13	2026-02-27	25	1.3288837344737212
ww037247	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-13	2026-02-27	36	1.9135925776421583
ww037247	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-13	2026-02-27	6	0.31893209627369307
ww037248	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-13	2026-02-27	12	1.089187184986644
ww037248	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-13	2026-02-27	21	1.9060775737266267
ww037248	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-13	2026-02-27	6	0.544593592493322
ww037248	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-13	2026-02-27	9	0.8168903887399829
ww037248	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-13	2026-02-27	3	0.272296796246661
ww037249	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-02-13	2026-02-27	16	1.2658862794225596
ww037249	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-02-13	2026-02-27	2	0.15823578492781995
ww037249	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-02-13	2026-02-27	6	0.4747073547834599
ww037249	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-02-13	2026-02-27	3	0.23735367739172994
ww037249	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-02-13	2026-02-27	4	0.3164715698556399
ww037249	NC_002022.1	Influenza A virus H1N1	t__Influenza A H1N1	Portland	2026-02-13	2026-02-27	1	0.07911789246390998
ww037249	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Portland	2026-02-13	2026-02-27	4	0.3164715698556399
ww037250	KC986396.2	Influenza A virus H3N8	t__Influenza A H3N8	Lincoln	2026-02-13	2026-02-27	70	4.102052022223746
ww037250	KC986397.2	Influenza A virus H3N8	t__Influenza A H3N8	Lincoln	2026-02-13	2026-02-27	71	4.160652765398371
ww037250	KC986395.2	Influenza A virus H3N8	t__Influenza A H3N8	Lincoln	2026-02-13	2026-02-27	35	2.051026011111873
